pid,scenario,choice,cartime,carcost,acttime,ebikecost,escootcost,gender,age,education,employment,income,car_own,moto_own,cycle_own,escoot_own,bike_frequency,escooter_frequency,PT_frequency,metro_frequency,young,carpsafe,ebikepsafe,escootpsafe,walkpsafe,intchoice,binchoice1,binchoice2,binchoice3,binchoice4
221,scenario26,car,5,3.5,5,4.5,3.5,0.0,1.0,3.0,1.0,1.0,1,0,0,0,0.0,0.0,2.0,3.0,1,6.0,2.0,1.0,5.0,4,1,0,0,0
221,scenario11,car,5,3.5,25,3.0,0.5,0.0,1.0,3.0,1.0,1.0,1,0,0,0,0.0,0.0,2.0,3.0,1,6.0,2.0,1.0,7.0,4,1,0,0,0
221,scenario23,car,5,5.0,25,1.5,3.5,0.0,1.0,3.0,1.0,1.0,1,0,0,0,0.0,0.0,2.0,3.0,1,5.0,2.0,3.0,4.0,4,1,0,0,0
221,scenario05,escoot,40,6.5,25,4.5,2.0,0.0,1.0,3.0,1.0,1.0,1,0,0,0,0.0,0.0,2.0,3.0,1,4.0,2.0,5.0,7.0,2,0,0,1,0
221,scenario35,ebike,20,6.5,25,1.5,2.0,0.0,1.0,3.0,1.0,1.0,1,0,0,0,0.0,0.0,2.0,3.0,1,3.0,6.0,4.0,4.0,3,0,1,0,0
221,scenario02,ebike,20,5.0,15,3.0,2.0,0.0,1.0,3.0,1.0,1.0,1,0,0,0,0.0,0.0,2.0,3.0,1,6.0,7.0,6.0,7.0,3,0,1,0,0
221,scenario29,escoot,40,5.0,15,4.5,3.5,0.0,1.0,3.0,1.0,1.0,1,0,0,0,0.0,0.0,2.0,3.0,1,6.0,3.0,6.0,7.0,2,0,0,1,0
221,scenario14,escoot,5,6.5,15,1.5,0.5,0.0,1.0,3.0,1.0,1.0,1,0,0,0,0.0,0.0,2.0,3.0,1,6.0,3.0,4.0,6.0,2,0,0,1,0
222,scenario20,walk,40,3.5,5,1.5,2.0,1.0,1.0,3.0,1.0,0.0,1,0,1,0,0.0,,,,1,6.0,3.0,2.0,7.0,1,0,0,0,1
222,scenario32,escoot,20,3.5,15,4.5,0.5,1.0,1.0,3.0,1.0,0.0,1,0,1,0,0.0,,,,1,6.0,7.0,7.0,6.0,2,0,0,1,0
222,scenario17,car,20,5.0,5,3.0,0.5,1.0,1.0,3.0,1.0,0.0,1,0,1,0,0.0,,,,1,6.0,2.0,2.0,6.0,4,1,0,0,0
222,scenario26,car,5,3.5,5,4.5,3.5,1.0,1.0,3.0,1.0,0.0,1,0,1,0,0.0,,,,1,6.0,2.0,2.0,5.0,4,1,0,0,0
222,scenario11,car,5,3.5,25,3.0,0.5,1.0,1.0,3.0,1.0,0.0,1,0,1,0,0.0,,,,1,6.0,2.0,2.0,6.0,4,1,0,0,0
222,scenario23,car,5,5.0,25,1.5,3.5,1.0,1.0,3.0,1.0,0.0,1,0,1,0,0.0,,,,1,6.0,3.0,3.0,5.0,4,1,0,0,0
222,scenario05,escoot,40,6.5,25,4.5,2.0,1.0,1.0,3.0,1.0,0.0,1,0,1,0,0.0,,,,1,5.0,2.0,2.0,7.0,2,0,0,1,0
222,scenario35,ebike,20,6.5,25,1.5,2.0,1.0,1.0,3.0,1.0,0.0,1,0,1,0,0.0,,,,1,5.0,7.0,6.0,6.0,3,0,1,0,0
222,scenario02,ebike,20,5.0,15,3.0,2.0,1.0,1.0,3.0,1.0,0.0,1,0,1,0,0.0,,,,1,7.0,7.0,7.0,7.0,3,0,1,0,0
222,scenario29,escoot,40,5.0,15,4.5,3.5,1.0,1.0,3.0,1.0,0.0,1,0,1,0,0.0,,,,1,7.0,3.0,3.0,7.0,2,0,0,1,0
222,scenario14,car,5,6.5,15,1.5,0.5,1.0,1.0,3.0,1.0,0.0,1,0,1,0,0.0,,,,1,6.0,3.0,3.0,6.0,4,1,0,0,0
223,scenario08,escoot,40,6.5,5,3.0,3.5,1.0,2.0,4.0,3.0,3.0,1,0,0,0,0.0,0.0,0.0,2.0,0,6.0,2.0,2.0,6.0,2,0,0,1,0
223,scenario20,escoot,40,3.5,5,1.5,2.0,1.0,2.0,4.0,3.0,3.0,1,0,0,0,0.0,0.0,0.0,2.0,0,7.0,2.0,3.0,7.0,2,0,0,1,0
223,scenario32,escoot,20,3.5,15,4.5,0.5,1.0,2.0,4.0,3.0,3.0,1,0,0,0,0.0,0.0,0.0,2.0,0,6.0,4.0,4.0,6.0,2,0,0,1,0
223,scenario17,escoot,20,5.0,5,3.0,0.5,1.0,2.0,4.0,3.0,3.0,1,0,0,0,0.0,0.0,0.0,2.0,0,6.0,3.0,4.0,7.0,2,0,0,1,0
223,scenario26,escoot,5,3.5,5,4.5,3.5,1.0,2.0,4.0,3.0,3.0,1,0,0,0,0.0,0.0,0.0,2.0,0,7.0,2.0,3.0,5.0,2,0,0,1,0
223,scenario11,car,5,3.5,25,3.0,0.5,1.0,2.0,4.0,3.0,3.0,1,0,0,0,0.0,0.0,0.0,2.0,0,7.0,5.0,5.0,7.0,4,1,0,0,0
223,scenario23,ebike,5,5.0,25,1.5,3.5,1.0,2.0,4.0,3.0,3.0,1,0,0,0,0.0,0.0,0.0,2.0,0,7.0,2.0,2.0,4.0,3,0,1,0,0
223,scenario05,escoot,40,6.5,25,4.5,2.0,1.0,2.0,4.0,3.0,3.0,1,0,0,0,0.0,0.0,0.0,2.0,0,7.0,3.0,5.0,6.0,2,0,0,1,0
223,scenario35,escoot,20,6.5,25,1.5,2.0,1.0,2.0,4.0,3.0,3.0,1,0,0,0,0.0,0.0,0.0,2.0,0,7.0,6.0,6.0,6.0,2,0,0,1,0
223,scenario02,escoot,20,5.0,15,3.0,2.0,1.0,2.0,4.0,3.0,3.0,1,0,0,0,0.0,0.0,0.0,2.0,0,7.0,7.0,7.0,7.0,2,0,0,1,0
223,scenario29,escoot,40,5.0,15,4.5,3.5,1.0,2.0,4.0,3.0,3.0,1,0,0,0,0.0,0.0,0.0,2.0,0,7.0,4.0,4.0,7.0,2,0,0,1,0
223,scenario14,escoot,5,6.5,15,1.5,0.5,1.0,2.0,4.0,3.0,3.0,1,0,0,0,0.0,0.0,0.0,2.0,0,7.0,4.0,4.0,6.0,2,0,0,1,0
224,scenario08,ebike,40,6.5,5,3.0,3.5,1.0,1.0,4.0,3.0,2.0,1,0,1,0,0.0,0.0,0.0,1.0,1,7.0,5.0,3.0,6.0,3,0,1,0,0
224,scenario20,ebike,40,3.5,5,1.5,2.0,1.0,1.0,4.0,3.0,2.0,1,0,1,0,0.0,0.0,0.0,1.0,1,7.0,6.0,5.0,7.0,3,0,1,0,0
224,scenario32,car,20,3.5,15,4.5,0.5,1.0,1.0,4.0,3.0,2.0,1,0,1,0,0.0,0.0,0.0,1.0,1,7.0,6.0,6.0,7.0,4,1,0,0,0
224,scenario17,escoot,20,5.0,5,3.0,0.5,1.0,1.0,4.0,3.0,2.0,1,0,1,0,0.0,0.0,0.0,1.0,1,7.0,4.0,4.0,7.0,2,0,0,1,0
224,scenario26,car,5,3.5,5,4.5,3.5,1.0,1.0,4.0,3.0,2.0,1,0,1,0,0.0,0.0,0.0,1.0,1,7.0,7.0,7.0,7.0,4,1,0,0,0
224,scenario11,car,5,3.5,25,3.0,0.5,1.0,1.0,4.0,3.0,2.0,1,0,1,0,0.0,0.0,0.0,1.0,1,7.0,7.0,7.0,7.0,4,1,0,0,0
224,scenario23,car,5,5.0,25,1.5,3.5,1.0,1.0,4.0,3.0,2.0,1,0,1,0,0.0,0.0,0.0,1.0,1,7.0,6.0,5.0,5.0,4,1,0,0,0
224,scenario05,ebike,40,6.5,25,4.5,2.0,1.0,1.0,4.0,3.0,2.0,1,0,1,0,0.0,0.0,0.0,1.0,1,7.0,6.0,6.0,7.0,3,0,1,0,0
224,scenario35,car,20,6.5,25,1.5,2.0,1.0,1.0,4.0,3.0,2.0,1,0,1,0,0.0,0.0,0.0,1.0,1,7.0,6.0,6.0,6.0,4,1,0,0,0
224,scenario02,car,20,5.0,15,3.0,2.0,1.0,1.0,4.0,3.0,2.0,1,0,1,0,0.0,0.0,0.0,1.0,1,7.0,7.0,7.0,7.0,4,1,0,0,0
224,scenario29,ebike,40,5.0,15,4.5,3.5,1.0,1.0,4.0,3.0,2.0,1,0,1,0,0.0,0.0,0.0,1.0,1,7.0,7.0,7.0,7.0,3,0,1,0,0
224,scenario14,car,5,6.5,15,1.5,0.5,1.0,1.0,4.0,3.0,2.0,1,0,1,0,0.0,0.0,0.0,1.0,1,7.0,7.0,6.0,6.0,4,1,0,0,0
225,scenario08,car,40,6.5,5,3.0,3.5,0.0,1.0,3.0,3.0,2.0,1,0,1,0,0.0,0.0,3.0,3.0,1,2.0,1.0,1.0,2.0,4,1,0,0,0
225,scenario32,walk,20,3.5,15,4.5,0.5,0.0,1.0,3.0,3.0,2.0,1,0,1,0,0.0,0.0,3.0,3.0,1,7.0,7.0,7.0,7.0,1,0,0,0,1
225,scenario17,walk,20,5.0,5,3.0,0.5,0.0,1.0,3.0,3.0,2.0,1,0,1,0,0.0,0.0,3.0,3.0,1,4.0,2.0,1.0,6.0,1,0,0,0,1
225,scenario26,car,5,3.5,5,4.5,3.5,0.0,1.0,3.0,3.0,2.0,1,0,1,0,0.0,0.0,3.0,3.0,1,2.0,1.0,1.0,1.0,4,1,0,0,0
225,scenario11,walk,5,3.5,25,3.0,0.5,0.0,1.0,3.0,3.0,2.0,1,0,1,0,0.0,0.0,3.0,3.0,1,3.0,2.0,2.0,2.0,1,0,0,0,1
225,scenario23,car,5,5.0,25,1.5,3.5,0.0,1.0,3.0,3.0,2.0,1,0,1,0,0.0,0.0,3.0,3.0,1,1.0,1.0,1.0,1.0,4,1,0,0,0
225,scenario05,ebike,40,6.5,25,4.5,2.0,0.0,1.0,3.0,3.0,2.0,1,0,1,0,0.0,0.0,3.0,3.0,1,2.0,1.0,1.0,4.0,3,0,1,0,0
225,scenario35,ebike,20,6.5,25,1.5,2.0,0.0,1.0,3.0,3.0,2.0,1,0,1,0,0.0,0.0,3.0,3.0,1,3.0,7.0,5.0,2.0,3,0,1,0,0
225,scenario02,ebike,20,5.0,15,3.0,2.0,0.0,1.0,3.0,3.0,2.0,1,0,1,0,0.0,0.0,3.0,3.0,1,7.0,7.0,7.0,5.0,3,0,1,0,0
225,scenario29,car,40,5.0,15,4.5,3.5,0.0,1.0,3.0,3.0,2.0,1,0,1,0,0.0,0.0,3.0,3.0,1,2.0,1.0,1.0,4.0,4,1,0,0,0
225,scenario14,car,5,6.5,15,1.5,0.5,0.0,1.0,3.0,3.0,2.0,1,0,1,0,0.0,0.0,3.0,3.0,1,3.0,1.0,1.0,1.0,4,1,0,0,0
226,scenario08,car,40,6.5,5,3.0,3.5,1.0,4.0,4.0,0.0,,1,1,0,0,0.0,0.0,1.0,2.0,0,3.0,2.0,1.0,1.0,4,1,0,0,0
226,scenario20,car,40,3.5,5,1.5,2.0,1.0,4.0,4.0,0.0,,1,1,0,0,0.0,0.0,1.0,2.0,0,3.0,2.0,2.0,2.0,4,1,0,0,0
226,scenario32,car,20,3.5,15,4.5,0.5,1.0,4.0,4.0,0.0,,1,1,0,0,0.0,0.0,1.0,2.0,0,3.0,3.0,2.0,3.0,4,1,0,0,0
226,scenario17,car,20,5.0,5,3.0,0.5,1.0,4.0,4.0,0.0,,1,1,0,0,0.0,0.0,1.0,2.0,0,4.0,3.0,2.0,3.0,4,1,0,0,0
226,scenario26,car,5,3.5,5,4.5,3.5,1.0,4.0,4.0,0.0,,1,1,0,0,0.0,0.0,1.0,2.0,0,4.0,3.0,2.0,2.0,4,1,0,0,0
226,scenario11,car,5,3.5,25,3.0,0.5,1.0,4.0,4.0,0.0,,1,1,0,0,0.0,0.0,1.0,2.0,0,4.0,3.0,2.0,2.0,4,1,0,0,0
226,scenario23,car,5,5.0,25,1.5,3.5,1.0,4.0,4.0,0.0,,1,1,0,0,0.0,0.0,1.0,2.0,0,3.0,2.0,1.0,1.0,4,1,0,0,0
226,scenario05,car,40,6.5,25,4.5,2.0,1.0,4.0,4.0,0.0,,1,1,0,0,0.0,0.0,1.0,2.0,0,3.0,2.0,2.0,3.0,4,1,0,0,0
226,scenario02,car,20,5.0,15,3.0,2.0,1.0,4.0,4.0,0.0,,1,1,0,0,0.0,0.0,1.0,2.0,0,4.0,4.0,3.0,4.0,4,1,0,0,0
226,scenario29,car,40,5.0,15,4.5,3.5,1.0,4.0,4.0,0.0,,1,1,0,0,0.0,0.0,1.0,2.0,0,4.0,3.0,3.0,4.0,4,1,0,0,0
226,scenario14,car,5,6.5,15,1.5,0.5,1.0,4.0,4.0,0.0,,1,1,0,0,0.0,0.0,1.0,2.0,0,4.0,3.0,2.0,3.0,4,1,0,0,0
227,scenario08,ebike,40,6.5,5,3.0,3.5,1.0,2.0,4.0,3.0,2.0,1,1,0,0,0.0,0.0,1.0,1.0,0,5.0,3.0,2.0,3.0,3,0,1,0,0
227,scenario20,ebike,40,3.5,5,1.5,2.0,1.0,2.0,4.0,3.0,2.0,1,1,0,0,0.0,0.0,1.0,1.0,0,5.0,3.0,3.0,5.0,3,0,1,0,0
227,scenario32,escoot,20,3.5,15,4.5,0.5,1.0,2.0,4.0,3.0,2.0,1,1,0,0,0.0,0.0,1.0,1.0,0,5.0,5.0,5.0,3.0,2,0,0,1,0
227,scenario17,escoot,20,5.0,5,3.0,0.5,1.0,2.0,4.0,3.0,2.0,1,1,0,0,0.0,0.0,1.0,1.0,0,6.0,3.0,4.0,4.0,2,0,0,1,0
227,scenario26,car,5,3.5,5,4.5,3.5,1.0,2.0,4.0,3.0,2.0,1,1,0,0,0.0,0.0,1.0,1.0,0,6.0,4.0,4.0,3.0,4,1,0,0,0
227,scenario11,car,5,3.5,25,3.0,0.5,1.0,2.0,4.0,3.0,2.0,1,1,0,0,0.0,0.0,1.0,1.0,0,5.0,6.0,4.0,4.0,4,1,0,0,0
227,scenario23,car,5,5.0,25,1.5,3.5,1.0,2.0,4.0,3.0,2.0,1,1,0,0,0.0,0.0,1.0,1.0,0,5.0,4.0,4.0,3.0,4,1,0,0,0
227,scenario05,escoot,40,6.5,25,4.5,2.0,1.0,2.0,4.0,3.0,2.0,1,1,0,0,0.0,0.0,1.0,1.0,0,5.0,4.0,4.0,3.0,2,0,0,1,0
227,scenario35,ebike,20,6.5,25,1.5,2.0,1.0,2.0,4.0,3.0,2.0,1,1,0,0,0.0,0.0,1.0,1.0,0,5.0,4.0,4.0,4.0,3,0,1,0,0
227,scenario02,escoot,20,5.0,15,3.0,2.0,1.0,2.0,4.0,3.0,2.0,1,1,0,0,0.0,0.0,1.0,1.0,0,6.0,6.0,6.0,6.0,2,0,0,1,0
227,scenario29,escoot,40,5.0,15,4.5,3.5,1.0,2.0,4.0,3.0,2.0,1,1,0,0,0.0,0.0,1.0,1.0,0,6.0,6.0,6.0,6.0,2,0,0,1,0
227,scenario14,escoot,5,6.5,15,1.5,0.5,1.0,2.0,4.0,3.0,2.0,1,1,0,0,0.0,0.0,1.0,1.0,0,6.0,5.0,5.0,4.0,2,0,0,1,0
228,scenario08,ebike,40,6.5,5,3.0,3.5,1.0,2.0,3.0,3.0,2.0,1,1,0,0,1.0,0.0,0.0,1.0,0,3.0,1.0,1.0,3.0,3,0,1,0,0
228,scenario20,ebike,40,3.5,5,1.5,2.0,1.0,2.0,3.0,3.0,2.0,1,1,0,0,1.0,0.0,0.0,1.0,0,7.0,4.0,2.0,2.0,3,0,1,0,0
228,scenario32,car,20,3.5,15,4.5,0.5,1.0,2.0,3.0,3.0,2.0,1,1,0,0,1.0,0.0,0.0,1.0,0,7.0,7.0,4.0,5.0,4,1,0,0,0
228,scenario17,escoot,20,5.0,5,3.0,0.5,1.0,2.0,3.0,3.0,2.0,1,1,0,0,1.0,0.0,0.0,1.0,0,7.0,4.0,4.0,4.0,2,0,0,1,0
228,scenario26,car,5,3.5,5,4.5,3.5,1.0,2.0,3.0,3.0,2.0,1,1,0,0,1.0,0.0,0.0,1.0,0,7.0,3.0,5.0,4.0,4,1,0,0,0
228,scenario11,car,5,3.5,25,3.0,0.5,1.0,2.0,3.0,3.0,2.0,1,1,0,0,1.0,0.0,0.0,1.0,0,7.0,3.0,6.0,6.0,4,1,0,0,0
228,scenario23,car,5,5.0,25,1.5,3.5,1.0,2.0,3.0,3.0,2.0,1,1,0,0,1.0,0.0,0.0,1.0,0,7.0,2.0,4.0,2.0,4,1,0,0,0
228,scenario05,escoot,40,6.5,25,4.5,2.0,1.0,2.0,3.0,3.0,2.0,1,1,0,0,1.0,0.0,0.0,1.0,0,7.0,3.0,5.0,7.0,2,0,0,1,0
228,scenario35,escoot,20,6.5,25,1.5,2.0,1.0,2.0,3.0,3.0,2.0,1,1,0,0,1.0,0.0,0.0,1.0,0,7.0,4.0,6.0,7.0,2,0,0,1,0
228,scenario02,ebike,20,5.0,15,3.0,2.0,1.0,2.0,3.0,3.0,2.0,1,1,0,0,1.0,0.0,0.0,1.0,0,7.0,7.0,7.0,7.0,3,0,1,0,0
228,scenario29,escoot,40,5.0,15,4.5,3.5,1.0,2.0,3.0,3.0,2.0,1,1,0,0,1.0,0.0,0.0,1.0,0,7.0,4.0,6.0,7.0,2,0,0,1,0
228,scenario14,car,5,6.5,15,1.5,0.5,1.0,2.0,3.0,3.0,2.0,1,1,0,0,1.0,0.0,0.0,1.0,0,7.0,4.0,4.0,4.0,4,1,0,0,0
229,scenario08,walk,40,6.5,5,3.0,3.5,1.0,1.0,3.0,3.0,2.0,1,0,1,0,2.0,0.0,2.0,4.0,1,5.0,4.0,1.0,2.0,1,0,0,0,1
229,scenario20,walk,40,3.5,5,1.5,2.0,1.0,1.0,3.0,3.0,2.0,1,0,1,0,2.0,0.0,2.0,4.0,1,6.0,4.0,1.0,6.0,1,0,0,0,1
229,scenario32,ebike,20,3.5,15,4.5,0.5,1.0,1.0,3.0,3.0,2.0,1,0,1,0,2.0,0.0,2.0,4.0,1,6.0,7.0,1.0,7.0,3,0,1,0,0
229,scenario17,escoot,20,5.0,5,3.0,0.5,1.0,1.0,3.0,3.0,2.0,1,0,1,0,2.0,0.0,2.0,4.0,1,5.0,3.0,7.0,7.0,2,0,0,1,0
229,scenario26,walk,5,3.5,5,4.5,3.5,1.0,1.0,3.0,3.0,2.0,1,0,1,0,2.0,0.0,2.0,4.0,1,6.0,4.0,1.0,2.0,1,0,0,0,1
229,scenario11,car,5,3.5,25,3.0,0.5,1.0,1.0,3.0,3.0,2.0,1,0,1,0,2.0,0.0,2.0,4.0,1,6.0,3.0,1.0,5.0,4,1,0,0,0
229,scenario23,ebike,5,5.0,25,1.5,3.5,1.0,1.0,3.0,3.0,2.0,1,0,1,0,2.0,0.0,2.0,4.0,1,6.0,4.0,1.0,4.0,3,0,1,0,0
229,scenario05,ebike,40,6.5,25,4.5,2.0,1.0,1.0,3.0,3.0,2.0,1,0,1,0,2.0,0.0,2.0,4.0,1,5.0,4.0,1.0,5.0,3,0,1,0,0
229,scenario35,ebike,20,6.5,25,1.5,2.0,1.0,1.0,3.0,3.0,2.0,1,0,1,0,2.0,0.0,2.0,4.0,1,6.0,5.0,2.0,5.0,3,0,1,0,0
229,scenario02,ebike,20,5.0,15,3.0,2.0,1.0,1.0,3.0,3.0,2.0,1,0,1,0,2.0,0.0,2.0,4.0,1,7.0,6.0,1.0,7.0,3,0,1,0,0
229,scenario29,ebike,40,5.0,15,4.5,3.5,1.0,1.0,3.0,3.0,2.0,1,0,1,0,2.0,0.0,2.0,4.0,1,5.0,4.0,1.0,5.0,3,0,1,0,0
229,scenario14,ebike,5,6.5,15,1.5,0.5,1.0,1.0,3.0,3.0,2.0,1,0,1,0,2.0,0.0,2.0,4.0,1,6.0,4.0,6.0,5.0,3,0,1,0,0
230,scenario08,car,40,6.5,5,3.0,3.5,1.0,1.0,4.0,1.0,2.0,1,0,1,0,1.0,0.0,2.0,2.0,1,4.0,1.0,1.0,2.0,4,1,0,0,0
230,scenario20,walk,40,3.5,5,1.5,2.0,1.0,1.0,4.0,1.0,2.0,1,0,1,0,1.0,0.0,2.0,2.0,1,5.0,1.0,1.0,6.0,1,0,0,0,1
230,scenario32,ebike,20,3.5,15,4.5,0.5,1.0,1.0,4.0,1.0,2.0,1,0,1,0,1.0,0.0,2.0,2.0,1,5.0,5.0,2.0,7.0,3,0,1,0,0
230,scenario17,walk,20,5.0,5,3.0,0.5,1.0,1.0,4.0,1.0,2.0,1,0,1,0,1.0,0.0,2.0,2.0,1,6.0,2.0,2.0,6.0,1,0,0,0,1
230,scenario26,car,5,3.5,5,4.5,3.5,1.0,1.0,4.0,1.0,2.0,1,0,1,0,1.0,0.0,2.0,2.0,1,6.0,2.0,2.0,7.0,4,1,0,0,0
230,scenario11,car,5,3.5,25,3.0,0.5,1.0,1.0,4.0,1.0,2.0,1,0,1,0,1.0,0.0,2.0,2.0,1,6.0,2.0,2.0,5.0,4,1,0,0,0
230,scenario23,car,5,5.0,25,1.5,3.5,1.0,1.0,4.0,1.0,2.0,1,0,1,0,1.0,0.0,2.0,2.0,1,6.0,2.0,2.0,5.0,4,1,0,0,0
230,scenario05,car,40,6.5,25,4.5,2.0,1.0,1.0,4.0,1.0,2.0,1,0,1,0,1.0,0.0,2.0,2.0,1,6.0,2.0,2.0,5.0,4,1,0,0,0
230,scenario35,ebike,20,6.5,25,1.5,2.0,1.0,1.0,4.0,1.0,2.0,1,0,1,0,1.0,0.0,2.0,2.0,1,5.0,7.0,7.0,5.0,3,0,1,0,0
230,scenario02,ebike,20,5.0,15,3.0,2.0,1.0,1.0,4.0,1.0,2.0,1,0,1,0,1.0,0.0,2.0,2.0,1,7.0,7.0,7.0,7.0,3,0,1,0,0
230,scenario29,walk,40,5.0,15,4.5,3.5,1.0,1.0,4.0,1.0,2.0,1,0,1,0,1.0,0.0,2.0,2.0,1,6.0,2.0,2.0,7.0,1,0,0,0,1
230,scenario14,car,5,6.5,15,1.5,0.5,1.0,1.0,4.0,1.0,2.0,1,0,1,0,1.0,0.0,2.0,2.0,1,5.0,2.0,2.0,6.0,4,1,0,0,0
231,scenario08,walk,40,6.5,5,3.0,3.5,0.0,1.0,3.0,1.0,0.0,1,0,1,0,0.0,0.0,4.0,4.0,1,4.0,1.0,1.0,5.0,1,0,0,0,1
231,scenario20,ebike,40,3.5,5,1.5,2.0,0.0,1.0,3.0,1.0,0.0,1,0,1,0,0.0,0.0,4.0,4.0,1,4.0,4.0,4.0,5.0,3,0,1,0,0
231,scenario32,escoot,20,3.5,15,4.5,0.5,0.0,1.0,3.0,1.0,0.0,1,0,1,0,0.0,0.0,4.0,4.0,1,5.0,7.0,7.0,6.0,2,0,0,1,0
231,scenario17,walk,20,5.0,5,3.0,0.5,0.0,1.0,3.0,1.0,0.0,1,0,1,0,0.0,0.0,4.0,4.0,1,6.0,2.0,2.0,6.0,1,0,0,0,1
231,scenario26,car,5,3.5,5,4.5,3.5,0.0,1.0,3.0,1.0,0.0,1,0,1,0,0.0,0.0,4.0,4.0,1,7.0,2.0,2.0,4.0,4,1,0,0,0
231,scenario11,car,5,3.5,25,3.0,0.5,0.0,1.0,3.0,1.0,0.0,1,0,1,0,0.0,0.0,4.0,4.0,1,7.0,3.0,4.0,4.0,4,1,0,0,0
231,scenario23,car,5,5.0,25,1.5,3.5,0.0,1.0,3.0,1.0,0.0,1,0,1,0,0.0,0.0,4.0,4.0,1,7.0,3.0,6.0,4.0,4,1,0,0,0
231,scenario05,ebike,40,6.5,25,4.5,2.0,0.0,1.0,3.0,1.0,0.0,1,0,1,0,0.0,0.0,4.0,4.0,1,6.0,4.0,3.0,4.0,3,0,1,0,0
231,scenario35,ebike,20,6.5,25,1.5,2.0,0.0,1.0,3.0,1.0,0.0,1,0,1,0,0.0,0.0,4.0,4.0,1,5.0,7.0,6.0,4.0,3,0,1,0,0
231,scenario02,escoot,20,5.0,15,3.0,2.0,0.0,1.0,3.0,1.0,0.0,1,0,1,0,0.0,0.0,4.0,4.0,1,7.0,7.0,7.0,7.0,2,0,0,1,0
231,scenario29,escoot,40,5.0,15,4.5,3.5,0.0,1.0,3.0,1.0,0.0,1,0,1,0,0.0,0.0,4.0,4.0,1,6.0,5.0,5.0,5.0,2,0,0,1,0
231,scenario14,car,5,6.5,15,1.5,0.5,0.0,1.0,3.0,1.0,0.0,1,0,1,0,0.0,0.0,4.0,4.0,1,6.0,4.0,4.0,4.0,4,1,0,0,0
232,scenario20,car,40,3.5,5,1.5,2.0,1.0,1.0,3.0,1.0,1.0,1,0,0,0,,,,1.0,1,6.0,4.0,1.0,6.0,4,1,0,0,0
232,scenario32,car,20,3.5,15,4.5,0.5,1.0,1.0,3.0,1.0,1.0,1,0,0,0,,,,1.0,1,7.0,6.0,5.0,5.0,4,1,0,0,0
232,scenario17,walk,20,5.0,5,3.0,0.5,1.0,1.0,3.0,1.0,1.0,1,0,0,0,,,,1.0,1,5.0,4.0,4.0,5.0,1,0,0,0,1
232,scenario26,escoot,5,3.5,5,4.5,3.5,1.0,1.0,3.0,1.0,1.0,1,0,0,0,,,,1.0,1,6.0,5.0,5.0,5.0,2,0,0,1,0
232,scenario11,car,5,3.5,25,3.0,0.5,1.0,1.0,3.0,1.0,1.0,1,0,0,0,,,,1.0,1,6.0,5.0,5.0,6.0,4,1,0,0,0
232,scenario23,car,5,5.0,25,1.5,3.5,1.0,1.0,3.0,1.0,1.0,1,0,0,0,,,,1.0,1,6.0,5.0,5.0,6.0,4,1,0,0,0
232,scenario05,car,40,6.5,25,4.5,2.0,1.0,1.0,3.0,1.0,1.0,1,0,0,0,,,,1.0,1,6.0,5.0,5.0,7.0,4,1,0,0,0
232,scenario35,ebike,20,6.5,25,1.5,2.0,1.0,1.0,3.0,1.0,1.0,1,0,0,0,,,,1.0,1,7.0,6.0,6.0,7.0,3,0,1,0,0
232,scenario02,car,20,5.0,15,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1,0,0,0,,,,1.0,1,7.0,7.0,7.0,7.0,4,1,0,0,0
232,scenario29,ebike,40,5.0,15,4.5,3.5,1.0,1.0,3.0,1.0,1.0,1,0,0,0,,,,1.0,1,7.0,6.0,6.0,7.0,3,0,1,0,0
232,scenario14,ebike,5,6.5,15,1.5,0.5,1.0,1.0,3.0,1.0,1.0,1,0,0,0,,,,1.0,1,7.0,7.0,7.0,7.0,3,0,1,0,0
233,scenario08,walk,40,6.5,5,3.0,3.5,1.0,2.0,3.0,3.0,2.0,1,0,1,1,2.0,2.0,0.0,1.0,0,4.0,2.0,1.0,4.0,1,0,0,0,1
233,scenario20,walk,40,3.5,5,1.5,2.0,1.0,2.0,3.0,3.0,2.0,1,0,1,1,2.0,2.0,0.0,1.0,0,5.0,2.0,1.0,4.0,1,0,0,0,1
233,scenario32,car,20,3.5,15,4.5,0.5,1.0,2.0,3.0,3.0,2.0,1,0,1,1,2.0,2.0,0.0,1.0,0,7.0,5.0,4.0,7.0,4,1,0,0,0
233,scenario17,walk,20,5.0,5,3.0,0.5,1.0,2.0,3.0,3.0,2.0,1,0,1,1,2.0,2.0,0.0,1.0,0,5.0,2.0,1.0,7.0,1,0,0,0,1
233,scenario26,car,5,3.5,5,4.5,3.5,1.0,2.0,3.0,3.0,2.0,1,0,1,1,2.0,2.0,0.0,1.0,0,5.0,3.0,2.0,6.0,4,1,0,0,0
233,scenario11,car,5,3.5,25,3.0,0.5,1.0,2.0,3.0,3.0,2.0,1,0,1,1,2.0,2.0,0.0,1.0,0,5.0,3.0,2.0,6.0,4,1,0,0,0
233,scenario23,car,5,5.0,25,1.5,3.5,1.0,2.0,3.0,3.0,2.0,1,0,1,1,2.0,2.0,0.0,1.0,0,4.0,2.0,1.0,5.0,4,1,0,0,0
